customer_id,country,segment,signup_date,contract_type,monthly_fee,transaction_count,total_spend,avg_transaction_amount,failed_transactions,refunded_transactions,q2_transactions,q2_failed_transactions,failure_rate,refund_rate,q2_failure_rate,total_tickets,billing_tickets,cancellation_tickets,high_priority_tickets,q2_tickets,q2_billing_tickets,q2_billing_ticket_rate,billing_ticket_rate,cancellation_ticket_rate,churn_probability,status
CUST_007669,France,Consumer,2024-07-20,Annual,485.11,27,2183.08,80.85481481481482,0,0,6,0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,2.0,1.0,0.5,0.125,0.0,0.18874999999999997,Active
CUST_007670,Germany,SMB,2021-05-07,Monthly,466.01,16,1295.63,80.976875,0,0,6,0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14500000000000002,Active
CUST_007671,Netherlands,Consumer,2024-05-31,Monthly,318.92,31,2425.3,78.23548387096774,2,1,7,1,0.06451612903225806,0.03225806451612903,0.14285714285714285,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.4170046082949309,Active
CUST_007672,Spain,Consumer,2023-04-15,Two-Year,156.48,23,1851.7,80.50869565217391,0,1,4,0,0.0,0.043478260869565216,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0.26804347826086955,Churned
CUST_007673,Netherlands,Consumer,2023-11-30,Monthly,452.2,20,1467.59,73.3795,2,0,6,1,0.1,0.0,0.16666666666666666,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.325,Active
CUST_007674,Germany,Consumer,2021-03-17,Annual,102.05,18,1896.1399999999999,105.3411111111111,1,0,6,1,0.05555555555555555,0.0,0.16666666666666666,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20944444444444443,Active
CUST_007675,Germany,SMB,2022-11-06,Monthly,71.24,16,1085.79,67.861875,1,0,5,0,0.0625,0.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.5,0.385,Active
CUST_007676,Germany,Consumer,2021-10-21,Monthly,218.99,15,1601.2,106.74666666666667,2,0,6,1,0.13333333333333333,0.0,0.16666666666666666,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3516666666666667,Active
CUST_007677,Spain,SMB,2024-01-31,Annual,348.95,25,2370.67,94.8268,0,1,8,0,0.0,0.04,0.0,8.0,1.0,0.0,5.0,3.0,0.0,0.0,0.125,0.0,0.15575,Active
CUST_007678,Netherlands,Consumer,2021-01-10,Two-Year,45.24,21,1691.59,80.55190476190475,1,0,5,0,0.047619047619047616,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.10952380952380952,Active
CUST_007679,Netherlands,SMB,2025-07-11,Monthly,170.19,22,1883.84,85.6290909090909,1,0,4,0,0.045454545454545456,0.0,0.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2827922077922078,Active
CUST_007680,Netherlands,Consumer,2021-11-15,Monthly,396.39,23,1980.7,86.11739130434783,0,0,6,0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14500000000000002,Active
CUST_007681,Netherlands,Enterprise,2023-08-11,Monthly,336.43,23,2222.95,96.64999999999999,0,1,3,0,0.0,0.043478260869565216,0.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.4,0.2,0.28804347826086957,Active
CUST_007682,France,Consumer,2025-12-23,Monthly,60.54,23,2324.36,101.05913043478262,1,0,5,0,0.043478260869565216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16478260869565217,Active
CUST_007683,Germany,Consumer,2023-01-19,Annual,116.87,13,1038.84,79.91076923076922,0,0,3,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.05,Active
CUST_007684,Italy,Enterprise,2023-09-16,Monthly,368.08,17,1319.4299999999998,77.6135294117647,0,0,5,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,Active
CUST_007685,Spain,SMB,2025-10-19,Monthly,75.99,24,1972.26,82.1775,3,2,6,0,0.125,0.08333333333333333,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2925,Churned
CUST_007686,Italy,Consumer,2021-05-03,Annual,24.66,22,1910.42,86.83727272727273,2,1,2,0,0.09090909090909091,0.045454545454545456,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.22136363636363637,Active
CUST_007687,Germany,Consumer,2023-10-24,Annual,496.49,14,992.48,70.89142857142858,0,0,1,0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.2,0.0,0.125,Active
CUST_007688,France,Consumer,2023-10-28,Monthly,314.69,25,2046.9099999999999,81.87639999999999,0,2,3,0,0.0,0.08,0.0,9.0,1.0,0.0,1.0,2.0,0.0,0.0,0.1111111111111111,0.0,0.18566666666666665,Active
CUST_007689,Germany,SMB,2024-08-14,Two-Year,225.9,17,1870.0,110.0,0,0,8,0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,2.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.23666666666666664,Active
CUST_007690,Germany,Consumer,2024-01-03,Monthly,306.6,24,2282.6,95.10833333333333,0,0,5,0,0.0,0.0,0.0,6.0,2.0,1.0,3.0,3.0,2.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3833333333333333,Churned
CUST_007691,Spain,Consumer,2023-05-27,Monthly,341.69,20,1231.7,61.585,0,0,4,0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.16666666666666666,0.21833333333333332,Churned
CUST_007692,Germany,Consumer,2023-09-28,Two-Year,257.84,29,2597.2799999999997,89.56137931034482,1,1,7,0,0.034482758620689655,0.034482758620689655,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10293103448275863,Active
CUST_007693,Germany,Enterprise,2022-06-05,Monthly,335.87,18,1282.98,71.27666666666667,2,1,5,1,0.1111111111111111,0.05555555555555555,0.2,6.0,4.0,0.0,3.0,4.0,3.0,0.75,0.6666666666666666,0.0,0.6130555555555556,Churned
CUST_007694,Spain,Consumer,2022-09-06,Two-Year,360.11,22,1427.43,64.88318181818182,0,1,3,0,0.0,0.045454545454545456,0.0,7.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.14285714285714285,0.12863636363636366,Active
CUST_007695,Spain,Consumer,2025-10-01,Annual,106.14,20,1565.02,78.251,1,0,4,0,0.05,0.0,0.0,5.0,1.0,0.0,2.0,4.0,1.0,0.25,0.2,0.0,0.1875,Active
CUST_007696,France,Enterprise,2024-04-15,Two-Year,223.38,20,1554.91,77.7455,1,0,3,0,0.05,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.15500000000000003,Active
CUST_007697,Germany,Consumer,2024-05-31,Monthly,166.21,15,1309.07,87.27133333333333,2,0,6,1,0.13333333333333333,0.0,0.16666666666666666,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.43666666666666665,Churned
CUST_007698,Italy,SMB,2021-09-18,Monthly,402.73,26,1978.8000000000002,76.10769230769232,1,0,9,0,0.038461538461538464,0.0,0.0,8.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.125,0.24951923076923077,Active
CUST_007699,Spain,SMB,2022-12-08,Two-Year,389.56,14,1399.94,99.99571428571429,2,0,3,0,0.14285714285714285,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16428571428571428,Churned
CUST_007700,France,Consumer,2022-02-05,Annual,409.09,19,1783.35,93.86052631578947,1,0,4,1,0.05263157894736842,0.0,0.25,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.41710526315789476,Active
CUST_007701,Spain,SMB,2025-09-28,Two-Year,229.99,28,2678.87,95.67392857142856,2,1,8,0,0.07142857142857142,0.03571428571428571,0.0,8.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.16285714285714287,Churned
CUST_007702,Germany,Enterprise,2025-12-22,Monthly,296.16,25,2171.9700000000003,86.87880000000001,3,0,5,1,0.12,0.0,0.2,5.0,1.0,0.0,2.0,1.0,1.0,1.0,0.2,0.0,0.556,Churned
CUST_007703,France,Consumer,2022-09-04,Annual,358.69,16,1989.43,124.339375,0,0,6,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0875,Active
CUST_007704,France,Consumer,2023-01-29,Monthly,174.61,17,1230.75,72.3970588235294,0,0,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,Active
CUST_007705,Germany,SMB,2024-06-04,Monthly,489.29,20,2110.44,105.522,3,0,2,0,0.15,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.315,Active
CUST_007706,Germany,Consumer,2021-09-27,Annual,201.74,23,1476.05,64.17608695652174,1,0,3,0,0.043478260869565216,0.0,0.0,10.0,3.0,0.0,1.0,2.0,0.0,0.0,0.3,0.0,0.14478260869565218,Active
CUST_007707,Spain,Consumer,2023-10-22,Annual,277.77,19,2275.44,119.76,0,0,3,0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.18166666666666664,Churned
CUST_007708,Germany,Consumer,2022-02-01,Annual,416.86,14,1076.8600000000001,76.91857142857144,0,0,4,0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.25,0.0,0.1325,Active
CUST_007709,Germany,SMB,2023-08-22,Monthly,378.6,23,1882.85,81.86304347826086,1,0,7,0,0.043478260869565216,0.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.2781159420289855,Active
CUST_007710,France,SMB,2024-08-15,Annual,260.76,24,2241.7200000000003,93.40500000000002,2,0,8,0,0.08333333333333333,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.21499999999999997,Active
CUST_007711,Germany,Enterprise,2024-09-12,Two-Year,216.0,23,1760.65,76.55,0,1,5,0,0.0,0.043478260869565216,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09304347826086956,Active
CUST_007712,Italy,Consumer,2021-08-01,Monthly,325.8,18,1205.69,66.98277777777778,0,0,5,0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,0.485,Active
CUST_007713,Germany,Enterprise,2022-06-13,Annual,229.14,20,1745.39,87.26950000000001,2,1,5,1,0.1,0.05,0.2,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.49,Churned
CUST_007714,Spain,Consumer,2022-10-09,Two-Year,304.16,14,1145.79,81.84214285714286,1,1,2,1,0.07142857142857142,0.07142857142857142,0.5,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.5610714285714286,Churned
CUST_007715,Spain,SMB,2024-08-17,Monthly,403.99,16,1266.32,79.145,0,1,5,0,0.0,0.0625,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.33041666666666664,Churned
CUST_007716,Spain,SMB,2022-08-23,Annual,78.46,21,2022.16,96.29333333333334,2,2,7,0,0.09523809523809523,0.09523809523809523,0.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,0.125,0.125,0.26226190476190475,Churned
CUST_007717,Germany,Consumer,2023-04-27,Two-Year,354.73,17,1015.97,59.76294117647059,0,0,4,0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.2,0.18,Active
CUST_007718,Italy,Consumer,2022-02-21,Annual,45.84,10,895.84,89.584,1,1,2,0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,Active
CUST_007719,Italy,Consumer,2022-09-22,Monthly,372.32,22,2387.14,108.50636363636363,0,1,3,0,0.0,0.045454545454545456,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.1864935064935065,Active
CUST_007720,Germany,Consumer,2023-05-21,Annual,120.39,18,1573.48,87.41555555555556,0,0,1,0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,2.0,2.0,1.0,0.5,0.0,0.29000000000000004,Active
CUST_007721,Spain,SMB,2022-01-20,Annual,256.82,27,2033.25,75.30555555555556,0,0,5,0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.25,0.0,0.1025,Active
CUST_007722,Italy,Consumer,2021-07-21,Annual,148.16,23,1999.14,86.91913043478262,0,2,4,0,0.0,0.08695652173913043,0.0,7.0,2.0,1.0,2.0,1.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.19894409937888197,Active
CUST_007723,Spain,SMB,2021-09-17,Monthly,174.52,17,1353.53,79.61941176470589,0,0,6,0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.23500000000000001,Churned
CUST_007724,Germany,Consumer,2023-04-14,Monthly,321.79,18,1489.85,82.76944444444445,0,0,6,0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,0.16666666666666666,0.0,0.16999999999999998,Active
CUST_007725,Italy,Consumer,2021-10-27,Annual,226.96,24,2224.36,92.68166666666667,1,0,6,0,0.041666666666666664,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09833333333333334,Active
CUST_007726,Germany,SMB,2021-03-01,Monthly,254.03,17,855.31,50.31235294117647,0,1,7,0,0.0,0.058823529411764705,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.2,0.0,0.22264705882352942,Active
CUST_007727,Spain,Consumer,2025-03-03,Two-Year,499.49,19,1562.7,82.24736842105263,1,0,3,0,0.05263157894736842,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.23877192982456139,Churned
CUST_007728,Spain,Enterprise,2025-11-07,Monthly,78.37,22,2007.83,91.265,0,1,8,0,0.0,0.045454545454545456,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.0,0.19613636363636366,Active
CUST_007729,France,Enterprise,2023-07-23,Annual,204.45,24,1616.8799999999999,67.36999999999999,2,0,6,0,0.08333333333333333,0.0,0.0,10.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.17666666666666667,Active
CUST_007730,Spain,Consumer,2024-01-10,Monthly,274.5,30,2592.21,86.407,1,0,5,0,0.03333333333333333,0.0,0.0,12.0,1.0,1.0,3.0,3.0,1.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.29333333333333333,Churned
CUST_007731,France,Consumer,2021-11-01,Annual,410.58,22,1594.0,72.45454545454545,0,2,8,0,0.0,0.09090909090909091,0.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.2,0.0,0.10727272727272727,Active
CUST_007732,Germany,Consumer,2021-05-18,Two-Year,155.55,24,2117.75,88.23958333333333,2,0,5,0,0.08333333333333333,0.0,0.0,7.0,1.0,1.0,3.0,2.0,1.0,0.5,0.14285714285714285,0.14285714285714285,0.3080952380952381,Active
CUST_007733,Germany,SMB,2021-05-26,Monthly,209.05,22,1524.29,69.28590909090909,3,0,5,0,0.13636363636363635,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.25,0.0,0.27659090909090905,Active
CUST_007734,Spain,Consumer,2021-12-15,Monthly,414.21,23,2427.63,105.54913043478261,0,1,10,0,0.0,0.043478260869565216,0.0,9.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.30471014492753623,Churned
CUST_007735,Italy,Enterprise,2021-07-23,Two-Year,274.58,22,2284.75,103.85227272727273,0,0,5,0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.315,Active
CUST_007736,Germany,Enterprise,2024-09-06,Annual,430.91,20,1899.78,94.989,2,1,5,1,0.1,0.05,0.2,7.0,4.0,1.0,2.0,3.0,2.0,0.6666666666666666,0.5714285714285714,0.14285714285714285,0.5307142857142857,Churned
CUST_007737,France,Consumer,2024-11-07,Annual,50.89,23,1995.14,86.74521739130435,1,0,7,0,0.043478260869565216,0.0,0.0,9.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.1111111111111111,0.19867149758454106,Active
CUST_007738,Germany,SMB,2024-08-29,Monthly,157.8,25,1676.99,67.0796,2,1,6,0,0.08,0.04,0.0,9.0,1.0,1.0,2.0,4.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.29155555555555557,Active
CUST_007739,Spain,Consumer,2022-06-09,Two-Year,287.72,18,1274.0,70.77777777777777,0,0,2,0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.065,Active
CUST_007740,Germany,Consumer,2022-10-29,Annual,78.55,21,2776.6,132.21904761904761,0,0,9,0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.19,Active
CUST_007741,Germany,Consumer,2022-10-17,Monthly,251.26,20,2537.0,126.85,0,1,5,0,0.0,0.05,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.27666666666666667,Active
CUST_007742,Germany,SMB,2021-09-29,Monthly,28.47,16,1042.44,65.1525,0,1,1,0,0.0,0.0625,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.38875000000000004,Active
CUST_007743,Italy,Consumer,2023-05-14,Monthly,262.24,23,1616.73,70.29260869565218,1,1,4,0,0.043478260869565216,0.043478260869565216,0.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.27925465838509317,Active
CUST_007744,Netherlands,Enterprise,2023-09-06,Annual,461.75,20,1570.79,78.5395,0,1,9,0,0.0,0.05,0.0,5.0,1.0,1.0,3.0,1.0,0.0,0.0,0.2,0.2,0.20999999999999996,Active
CUST_007745,Italy,Consumer,2022-01-09,Annual,475.19,20,1765.11,88.2555,0,0,1,0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,1.0,0.5,0.14285714285714285,0.0,0.1764285714285714,Active
CUST_007746,France,SMB,2022-05-20,Monthly,173.17,15,1565.33,104.35533333333333,1,1,5,0,0.06666666666666667,0.06666666666666667,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3783333333333333,Active
CUST_007747,Germany,Enterprise,2023-05-10,Monthly,21.66,13,1006.3,77.4076923076923,3,0,1,1,0.23076923076923078,0.0,1.0,5.0,3.0,0.0,1.0,2.0,2.0,1.0,0.6,0.0,0.9,Churned
CUST_007748,France,SMB,2021-06-26,Monthly,457.83,19,1627.97,85.68263157894737,2,1,4,0,0.10526315789473684,0.05263157894736842,0.0,4.0,1.0,0.0,1.0,3.0,1.0,0.3333333333333333,0.25,0.0,0.33249999999999996,Active
CUST_007749,Spain,Consumer,2023-12-12,Monthly,292.25,13,1031.85,79.37307692307692,1,0,3,1,0.07692307692307693,0.0,0.3333333333333333,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.4365384615384615,Churned
CUST_007750,Italy,Consumer,2022-09-24,Two-Year,298.7,15,1235.78,82.38533333333334,0,1,5,0,0.0,0.06666666666666667,0.0,5.0,1.0,0.0,4.0,3.0,1.0,0.3333333333333333,0.2,0.0,0.21,Active
CUST_007751,Italy,Consumer,2024-07-20,Annual,411.23,21,1704.6399999999999,81.17333333333333,1,0,8,0,0.047619047619047616,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.1180952380952381,Active
CUST_007752,Spain,Consumer,2024-10-03,Monthly,208.81,16,1960.42,122.52625,0,0,6,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.13,Active
CUST_007753,Netherlands,Enterprise,2022-11-08,Monthly,221.66,13,946.65,72.81923076923077,0,0,3,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,Active
CUST_007754,Italy,Consumer,2022-10-09,Monthly,428.71,18,1656.65,92.03611111111111,1,1,2,0,0.05555555555555555,0.05555555555555555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19111111111111112,Active
CUST_007755,Germany,Consumer,2023-08-23,Annual,255.94,25,1405.77,56.2308,1,0,5,0,0.04,0.0,0.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.14285714285714285,0.132,Active
CUST_007756,Netherlands,SMB,2021-03-16,Monthly,373.19,17,1225.12,72.06588235294117,0,0,6,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.13,Active
CUST_007757,Spain,Consumer,2021-12-18,Monthly,454.42,26,2635.4900000000002,101.36500000000001,0,0,2,0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.25142857142857145,Churned
CUST_007758,Spain,Enterprise,2021-08-08,Two-Year,208.92,19,1416.79,74.5678947368421,1,0,6,1,0.05263157894736842,0.0,0.16666666666666666,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.4654385964912281,Churned
CUST_007759,Germany,Consumer,2022-06-03,Annual,446.69,18,1337.72,74.31777777777778,0,1,3,0,0.0,0.05555555555555555,0.0,3.0,1.0,0.0,1.0,2.0,1.0,0.5,0.3333333333333333,0.0,0.20666666666666667,Active
CUST_007760,France,Consumer,2023-12-25,Annual,177.15,14,1081.58,77.25571428571428,2,0,1,0,0.14285714285714285,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.38928571428571423,Active
CUST_007761,Germany,SMB,2022-03-23,Monthly,466.2,14,1095.6299999999999,78.25928571428571,1,1,5,0,0.07142857142857142,0.07142857142857142,0.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,0.25,0.0,0.44107142857142856,Churned
CUST_007762,Netherlands,Consumer,2023-08-12,Monthly,166.58,19,1913.91,100.7321052631579,0,0,3,0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.18,Active
CUST_007763,Spain,Enterprise,2024-06-17,Two-Year,132.43,17,1807.77,106.33941176470589,1,1,7,0,0.058823529411764705,0.058823529411764705,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12970588235294117,Active
CUST_007764,Spain,Consumer,2024-05-17,Annual,365.99,14,1047.76,74.84,1,0,1,0,0.07142857142857142,0.0,0.0,7.0,1.0,4.0,2.0,2.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.35857142857142854,Churned
CUST_007765,France,Consumer,2023-08-28,Annual,462.56,11,983.1600000000001,89.37818181818183,1,0,3,1,0.09090909090909091,0.0,0.3333333333333333,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25,0.4777272727272728,Active
CUST_007766,Spain,Consumer,2023-11-11,Annual,388.71,18,1016.92,56.495555555555555,0,0,4,0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.25,0.1975,Churned
CUST_007767,France,Consumer,2023-03-19,Monthly,375.26,23,2910.79,126.55608695652174,1,0,2,0,0.043478260869565216,0.0,0.0,11.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.17978260869565216,Active
CUST_007768,Germany,Consumer,2023-06-27,Annual,487.05,26,2136.33,82.16653846153847,0,1,4,0,0.0,0.038461538461538464,0.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.16666666666666666,0.13487179487179485,Active
CUST_007769,Netherlands,Consumer,2024-12-22,Monthly,287.57,16,1112.21,69.513125,1,1,7,1,0.0625,0.0625,0.14285714285714285,4.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.5,0.47446428571428567,Active
CUST_007770,France,Consumer,2023-05-18,Monthly,446.06,14,1088.3700000000001,77.74071428571429,1,0,3,0,0.07142857142857142,0.0,0.0,4.0,2.0,0.0,1.0,2.0,2.0,1.0,0.5,0.0,0.42714285714285716,Active
CUST_007771,Spain,Enterprise,2022-10-05,Annual,37.81,21,1420.8,67.65714285714286,0,0,6,0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.2,0.18,Churned
CUST_007772,Spain,Consumer,2025-10-22,Monthly,83.44,25,2700.73,108.0292,1,0,7,0,0.04,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.14285714285714285,0.0,0.18342857142857144,Churned
CUST_007773,Spain,SMB,2025-08-02,Monthly,150.32,30,2380.0099999999998,79.33366666666666,0,1,11,0,0.0,0.03333333333333333,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.4,0.0,0.21500000000000002,Churned
CUST_007774,Netherlands,Consumer,2025-04-24,Monthly,474.14,22,2247.28,102.14909090909092,1,0,8,0,0.045454545454545456,0.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.23279220779220783,Active
CUST_007775,France,SMB,2025-02-07,Monthly,114.53,22,1732.12,78.73272727272727,0,0,7,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.1675,Active
CUST_007776,Germany,Consumer,2022-12-01,Two-Year,203.88,25,2017.29,80.6916,1,0,6,1,0.04,0.0,0.16666666666666666,5.0,1.0,0.0,2.0,3.0,0.0,0.0,0.2,0.0,0.242,Active
CUST_007777,Spain,Consumer,2025-10-19,Two-Year,37.05,23,1600.99,69.60826086956521,3,2,11,0,0.13043478260869565,0.08695652173913043,0.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.21043478260869564,Churned
CUST_007778,Italy,Consumer,2024-04-08,Monthly,57.53,14,1023.55,73.11071428571428,1,0,7,1,0.07142857142857142,0.0,0.14285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27285714285714285,Active
CUST_007779,Spain,Consumer,2025-06-15,Monthly,299.67,17,1400.2,82.36470588235295,1,0,3,0,0.058823529411764705,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.22705882352941176,Churned
CUST_007780,France,Consumer,2021-02-07,Annual,66.91,18,1203.35,66.85277777777777,0,0,4,0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.065,Active
CUST_007781,Italy,Consumer,2021-07-15,Monthly,451.62,23,1634.33,71.05782608695652,0,0,8,0,0.0,0.0,0.0,9.0,1.0,1.0,3.0,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.23055555555555557,Active
CUST_007782,Spain,Enterprise,2021-02-08,Annual,445.18,21,1425.33,67.87285714285714,2,0,5,0,0.09523809523809523,0.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.5,0.33119047619047615,Churned
CUST_007783,Germany,Consumer,2025-12-26,Monthly,318.66,28,2473.59,88.3425,1,1,8,0,0.03571428571428571,0.03571428571428571,0.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.25,0.30178571428571427,Active
