customer_id,country,segment,signup_date,contract_type,monthly_fee,status
CUST_007145,Italy,SMB,2024-03-21,Two-Year,478.64,Active
CUST_007146,France,Enterprise,2025-02-07,Monthly,408.46,Active
CUST_007147,Germany,SMB,2025-04-22,Two-Year,125.27,Active
CUST_007148,Italy,Consumer,2023-12-09,Annual,116.42,Active
CUST_007149,France,Consumer,2022-09-24,Two-Year,385.99,Churned
CUST_007150,France,Consumer,2023-07-14,Annual,58.27,Active
CUST_007151,France,Enterprise,2024-01-05,Monthly,307.69,Churned
CUST_007152,France,Consumer,2025-11-07,Annual,132.37,Active
CUST_007153,Netherlands,SMB,2021-11-11,Monthly,422.84,Churned
CUST_007154,France,Consumer,2021-05-28,Monthly,202.12,Active
CUST_007155,Italy,Enterprise,2023-04-29,Monthly,219.19,Churned
CUST_007156,France,Consumer,2023-02-09,Two-Year,401.32,Active
CUST_007157,Italy,Consumer,2025-07-03,Annual,62.28,Active
CUST_007158,Netherlands,Enterprise,2022-05-23,Monthly,308.46,Active
CUST_007159,Spain,Enterprise,2021-09-28,Annual,482.06,Active
CUST_007160,Spain,Consumer,2021-08-11,Monthly,332.18,Active
CUST_007161,France,SMB,2025-06-21,Monthly,59.26,Active
CUST_007162,Germany,SMB,2024-01-11,Monthly,456.1,Churned
CUST_007163,France,Consumer,2025-11-18,Monthly,81.89,Churned
CUST_007164,Italy,Consumer,2022-04-26,Annual,197.05,Active
CUST_007165,Netherlands,SMB,2021-05-29,Monthly,107.21,Active
CUST_007166,Germany,SMB,2023-04-26,Monthly,366.49,Active
CUST_007167,France,Consumer,2021-11-12,Monthly,147.15,Active
CUST_007168,Spain,Consumer,2021-09-07,Two-Year,145.33,Active
CUST_007169,Germany,SMB,2025-05-31,Annual,218.51,Active
CUST_007170,Spain,Consumer,2022-12-14,Monthly,157.33,Active
CUST_007171,Germany,SMB,2021-05-08,Annual,396.59,Active
CUST_007172,Germany,SMB,2022-01-01,Monthly,272.81,Active
CUST_007173,France,Consumer,2022-11-02,Two-Year,286.84,Active
CUST_007174,France,Consumer,2025-06-26,Monthly,97.58,Active
CUST_007175,Germany,Consumer,2024-03-11,Monthly,458.47,Churned
CUST_007176,Spain,Consumer,2023-08-12,Monthly,187.47,Active
CUST_007177,Spain,SMB,2023-11-30,Monthly,201.14,Active
CUST_007178,Netherlands,SMB,2024-12-30,Monthly,136.35,Active
CUST_007179,Netherlands,Enterprise,2021-12-20,Annual,480.89,Active
CUST_007180,Germany,Consumer,2023-06-06,Monthly,311.39,Active
CUST_007181,Spain,SMB,2022-12-07,Monthly,49.26,Active
CUST_007182,Germany,Consumer,2021-03-19,Annual,112.45,Active
CUST_007183,France,SMB,2023-10-04,Annual,250.61,Active
CUST_007184,Germany,Consumer,2024-06-22,Two-Year,110.17,Active
CUST_007185,Spain,Consumer,2024-05-01,Monthly,310.42,Churned
CUST_007186,Germany,Consumer,2021-03-29,Two-Year,167.79,Active
CUST_007187,Spain,Consumer,2022-12-22,Annual,187.81,Active
CUST_007188,Germany,Enterprise,2022-12-23,Annual,397.6,Active
CUST_007189,Spain,Consumer,2021-10-12,Monthly,271.7,Active
CUST_007190,France,Consumer,2023-09-26,Monthly,74.25,Active
CUST_007191,Germany,SMB,2023-08-28,Monthly,198.51,Active
CUST_007192,Spain,Consumer,2024-11-24,Annual,450.24,Active
CUST_007193,France,Consumer,2024-10-26,Annual,426.16,Active
CUST_007194,Germany,Consumer,2025-06-29,Monthly,384.72,Active
CUST_007195,Italy,Consumer,2023-02-15,Monthly,424.89,Active
CUST_007196,Netherlands,Enterprise,2022-01-09,Two-Year,63.92,Active
CUST_007197,Spain,Consumer,2023-09-16,Monthly,78.64,Churned
CUST_007198,Italy,Consumer,2024-04-26,Annual,28.95,Active
CUST_007199,France,Consumer,2022-09-01,Two-Year,80.01,Active
CUST_007200,France,Enterprise,2023-05-09,Monthly,415.3,Active
CUST_007201,Germany,Enterprise,2025-08-05,Annual,38.21,Active
CUST_007202,Germany,Consumer,2024-11-02,Annual,243.29,Active
CUST_007203,Spain,SMB,2024-01-19,Monthly,138.62,Churned
CUST_007204,Netherlands,Consumer,2025-09-13,Monthly,419.6,Active
CUST_007205,France,Consumer,2021-01-27,Two-Year,405.38,Active
CUST_007206,Germany,Enterprise,2023-09-01,Monthly,387.68,Churned
CUST_007207,Germany,Enterprise,2022-05-02,Monthly,201.56,Active
CUST_007208,Spain,Consumer,2022-06-08,Monthly,464.28,Active
CUST_007209,Spain,Enterprise,2024-12-02,Annual,450.01,Churned
CUST_007210,France,SMB,2024-12-29,Monthly,332.39,Active
CUST_007211,Germany,SMB,2023-06-07,Monthly,314.04,Churned
CUST_007212,Italy,SMB,2023-08-20,Monthly,181.73,Churned
CUST_007213,France,Consumer,2024-01-01,Monthly,373.23,Active
CUST_007214,France,Enterprise,2025-05-31,Annual,470.47,Active
CUST_007215,Italy,Consumer,2021-02-10,Two-Year,171.78,Active
CUST_007216,Spain,Consumer,2023-10-31,Monthly,157.25,Active
CUST_007217,France,Consumer,2021-05-05,Annual,146.52,Churned
CUST_007218,France,SMB,2025-09-08,Annual,491.92,Active
CUST_007219,Spain,Consumer,2022-03-12,Annual,279.35,Active
CUST_007220,Spain,Consumer,2021-02-02,Annual,484.43,Active
CUST_007221,Spain,SMB,2025-01-17,Monthly,316.34,Active
CUST_007222,Spain,Consumer,2024-09-11,Annual,160.86,Active
CUST_007223,Germany,Consumer,2025-07-05,Annual,301.47,Active
CUST_007224,Spain,Consumer,2022-09-25,Annual,94.61,Active
CUST_007225,France,SMB,2022-05-20,Monthly,235.09,Active
CUST_007226,Spain,Consumer,2024-05-05,Monthly,232.58,Active
CUST_007227,Spain,Consumer,2025-09-23,Monthly,296.74,Active
CUST_007228,Germany,Consumer,2025-09-17,Monthly,205.88,Churned
CUST_007229,Spain,Enterprise,2022-12-31,Monthly,238.47,Churned
CUST_007230,Netherlands,SMB,2024-04-09,Monthly,440.55,Active
CUST_007231,Germany,Consumer,2025-02-19,Monthly,106.59,Active
CUST_007232,Spain,Enterprise,2024-09-22,Monthly,462.87,Churned
CUST_007233,Spain,SMB,2024-01-02,Two-Year,278.5,Active
CUST_007234,Germany,SMB,2021-10-16,Annual,321.86,Active
CUST_007235,France,Consumer,2024-02-28,Monthly,70.05,Active
CUST_007236,Italy,Consumer,2021-11-08,Annual,89.72,Active
CUST_007237,Germany,SMB,2023-04-05,Monthly,371.63,Active
CUST_007238,France,Consumer,2023-11-14,Monthly,452.32,Active
CUST_007239,Germany,Consumer,2021-02-17,Annual,269.05,Active
CUST_007240,Italy,Consumer,2023-02-26,Monthly,100.41,Churned
CUST_007241,France,Consumer,2022-07-27,Annual,402.52,Active
CUST_007242,Spain,SMB,2021-07-22,Monthly,460.42,Active
CUST_007243,France,Consumer,2024-03-28,Monthly,341.69,Active
CUST_007244,Italy,SMB,2024-08-22,Monthly,107.77,Active
CUST_007245,Germany,SMB,2025-06-20,Monthly,217.99,Active
CUST_007246,Netherlands,Consumer,2024-06-30,Annual,471.12,Active
CUST_007247,Italy,Consumer,2021-12-01,Monthly,111.96,Active
CUST_007248,Spain,Consumer,2021-06-17,Monthly,101.96,Active
CUST_007249,Italy,Consumer,2025-02-10,Monthly,356.86,Active
CUST_007250,France,SMB,2021-03-30,Annual,280.69,Churned
CUST_007251,Germany,SMB,2022-11-26,Annual,118.27,Churned
CUST_007252,Germany,Enterprise,2022-11-23,Annual,315.93,Active
CUST_007253,Italy,Enterprise,2021-11-28,Annual,469.6,Active
CUST_007254,France,Consumer,2024-03-01,Two-Year,430.49,Active
CUST_007255,Germany,SMB,2024-11-07,Monthly,23.14,Active
CUST_007256,Spain,Consumer,2025-06-20,Annual,440.85,Active
CUST_007257,Germany,Consumer,2023-05-08,Monthly,320.91,Active
CUST_007258,Netherlands,Consumer,2023-03-05,Monthly,148.22,Churned
CUST_007259,France,Consumer,2022-01-07,Annual,64.84,Active
CUST_007260,Spain,SMB,2021-06-03,Two-Year,486.18,Active
CUST_007261,Italy,SMB,2025-03-16,Annual,33.94,Active
CUST_007262,Italy,Consumer,2025-03-15,Monthly,108.62,Active
CUST_007263,Germany,Consumer,2025-11-27,Annual,342.2,Active
CUST_007264,Spain,Consumer,2021-08-17,Monthly,383.82,Active
CUST_007265,France,SMB,2023-02-09,Annual,148.0,Churned
CUST_007266,Spain,Consumer,2024-03-09,Monthly,373.79,Active
CUST_007267,Germany,Consumer,2025-05-28,Monthly,387.28,Active
CUST_007268,France,Consumer,2023-01-25,Monthly,405.31,Active
CUST_007269,Netherlands,SMB,2021-09-10,Two-Year,381.88,Active
CUST_007270,Germany,SMB,2025-07-19,Monthly,35.68,Active
CUST_007271,Italy,Consumer,2021-06-01,Monthly,448.31,Active
CUST_007272,Netherlands,Consumer,2024-07-11,Monthly,290.13,Active
CUST_007273,Spain,Consumer,2022-10-31,Monthly,226.9,Churned
CUST_007274,Spain,SMB,2021-01-01,Monthly,31.73,Active
CUST_007275,France,Consumer,2023-08-19,Annual,303.58,Active
CUST_007276,Italy,SMB,2022-11-12,Monthly,98.12,Active
CUST_007277,Germany,Enterprise,2023-03-08,Monthly,282.88,Active
CUST_007278,France,Consumer,2021-11-26,Monthly,110.82,Active
CUST_007279,France,Consumer,2024-05-13,Monthly,350.2,Active
CUST_007280,France,Consumer,2022-06-02,Annual,62.65,Active
CUST_007281,France,Consumer,2021-10-06,Monthly,308.18,Churned
CUST_007282,Spain,Enterprise,2022-12-30,Annual,329.02,Active
CUST_007283,Spain,Enterprise,2021-12-09,Monthly,209.72,Active
CUST_007284,Spain,Consumer,2023-09-16,Monthly,460.23,Active
CUST_007285,Netherlands,Enterprise,2023-08-31,Monthly,272.74,Active
CUST_007286,Netherlands,Consumer,2024-12-28,Annual,380.25,Active
CUST_007287,Italy,Consumer,2025-11-24,Monthly,233.37,Active
CUST_007288,Spain,SMB,2021-06-07,Annual,400.02,Active
CUST_007289,France,Consumer,2021-03-10,Annual,450.75,Active
CUST_007290,Spain,Consumer,2023-03-17,Monthly,218.23,Active
CUST_007291,Germany,SMB,2021-05-03,Monthly,484.33,Active
CUST_007292,Spain,Consumer,2025-04-03,Monthly,93.5,Active
CUST_007293,Italy,Enterprise,2025-01-15,Monthly,426.16,Active
CUST_007294,Spain,Consumer,2023-03-01,Monthly,272.4,Active
CUST_007295,France,Consumer,2025-10-21,Annual,86.44,Active
CUST_007296,Netherlands,Enterprise,2023-08-07,Annual,320.16,Churned
CUST_007297,France,Consumer,2023-09-24,Annual,83.03,Active
CUST_007298,Spain,Consumer,2024-11-22,Monthly,445.99,Active
CUST_007299,Netherlands,Consumer,2023-10-04,Monthly,411.67,Active
CUST_007300,France,Consumer,2024-07-25,Annual,334.07,Active
CUST_007301,Germany,Consumer,2022-03-14,Monthly,131.83,Active
CUST_007302,France,Consumer,2023-07-21,Annual,482.15,Active
CUST_007303,Italy,Consumer,2025-01-19,Annual,429.52,Active
CUST_007304,Germany,Consumer,2025-11-01,Monthly,363.3,Active
CUST_007305,Germany,Enterprise,2021-12-17,Monthly,195.38,Active
CUST_007306,Germany,Enterprise,2021-03-08,Annual,252.4,Active
CUST_007307,Spain,Consumer,2023-12-20,Annual,182.27,Active
CUST_007308,Italy,Enterprise,2021-04-10,Monthly,427.71,Active
CUST_007309,Spain,Enterprise,2024-05-31,Monthly,168.26,Churned
CUST_007310,Germany,Enterprise,2023-02-20,Monthly,134.39,Active
CUST_007311,Germany,SMB,2025-01-01,Annual,122.89,Active
CUST_007312,Spain,Consumer,2021-10-16,Monthly,212.56,Active
CUST_007313,Germany,Consumer,2021-03-25,Annual,319.02,Active
CUST_007314,France,Enterprise,2022-01-31,Two-Year,419.19,Active
CUST_007315,Germany,Consumer,2021-04-26,Two-Year,463.86,Active
CUST_007316,Spain,Enterprise,2021-10-02,Monthly,58.44,Active
CUST_007317,Italy,SMB,2024-10-15,Monthly,42.65,Active
CUST_007318,Netherlands,Consumer,2024-06-18,Two-Year,194.11,Active
CUST_007319,Germany,Consumer,2024-02-10,Annual,408.85,Active
CUST_007320,Germany,Enterprise,2023-02-09,Monthly,455.55,Active
CUST_007321,Spain,Consumer,2022-02-13,Annual,100.86,Active
CUST_007322,Spain,SMB,2025-03-04,Annual,157.16,Churned
CUST_007323,Germany,Enterprise,2025-05-20,Annual,452.94,Active
CUST_007324,Netherlands,Consumer,2022-04-03,Two-Year,296.39,Active
CUST_007325,France,Consumer,2025-06-26,Two-Year,215.69,Active
CUST_007326,Germany,Consumer,2024-02-13,Annual,136.9,Active
CUST_007327,Netherlands,SMB,2022-09-24,Monthly,74.19,Active
CUST_007328,Germany,Consumer,2022-01-25,Annual,72.06,Active
CUST_007329,Spain,Consumer,2023-12-15,Annual,343.56,Churned
CUST_007330,Germany,Consumer,2021-01-27,Annual,365.8,Active
CUST_007331,Spain,Consumer,2022-08-01,Monthly,195.53,Active
CUST_007332,Italy,Consumer,2024-06-11,Annual,310.88,Active
CUST_007333,Germany,Consumer,2023-06-27,Annual,94.9,Active
CUST_007334,France,SMB,2021-09-23,Two-Year,30.06,Active
CUST_007335,Germany,Consumer,2021-10-18,Annual,67.92,Active
CUST_007336,Netherlands,SMB,2024-06-20,Monthly,70.81,Active
CUST_007337,France,Enterprise,2025-03-09,Annual,492.69,Active
CUST_007338,Germany,SMB,2024-06-15,Annual,133.29,Active
CUST_007339,Spain,SMB,2021-10-14,Annual,84.38,Active
CUST_007340,Netherlands,Consumer,2024-05-05,Monthly,401.79,Active
CUST_007341,Germany,Consumer,2022-05-21,Annual,196.0,Active
CUST_007342,Spain,Consumer,2023-12-17,Annual,119.01,Active
CUST_007343,Italy,Consumer,2023-12-15,Monthly,125.78,Active
CUST_007344,Spain,Consumer,2025-06-04,Two-Year,86.74,Active
CUST_007345,Germany,Consumer,2025-02-15,Two-Year,58.35,Active
CUST_007346,Germany,Consumer,2021-05-19,Annual,346.47,Active
CUST_007347,Germany,SMB,2021-01-01,Two-Year,231.19,Churned
CUST_007348,Germany,Consumer,2025-08-29,Monthly,91.25,Active
CUST_007349,Spain,Consumer,2022-07-13,Two-Year,400.37,Active
CUST_007350,Spain,Consumer,2021-05-01,Two-Year,29.18,Churned
CUST_007351,Spain,Consumer,2021-12-16,Annual,226.71,Churned
CUST_007352,Spain,Consumer,2023-06-24,Monthly,81.11,Active
CUST_007353,Netherlands,Consumer,2025-06-11,Monthly,33.33,Active
CUST_007354,France,Consumer,2025-08-13,Monthly,284.32,Churned
CUST_007355,Germany,SMB,2024-04-13,Annual,94.61,Active
CUST_007356,Germany,Enterprise,2022-05-07,Annual,52.89,Active
CUST_007357,France,Consumer,2024-07-24,Annual,249.81,Active
CUST_007358,Spain,Consumer,2025-03-11,Annual,424.95,Active
CUST_007359,Spain,SMB,2023-01-20,Monthly,253.1,Churned
CUST_007360,France,Enterprise,2023-12-20,Monthly,58.23,Active
CUST_007361,Germany,Enterprise,2023-06-13,Annual,166.09,Active
CUST_007362,Italy,Consumer,2025-04-22,Monthly,234.12,Active
CUST_007363,Italy,Consumer,2024-01-24,Two-Year,154.95,Active
CUST_007364,Italy,Consumer,2021-03-30,Two-Year,182.02,Active
CUST_007365,Spain,SMB,2025-05-11,Monthly,260.08,Active
CUST_007366,Spain,Consumer,2023-10-13,Annual,472.39,Active
CUST_007367,Spain,Enterprise,2023-02-26,Annual,406.33,Active
CUST_007368,Italy,Consumer,2021-12-11,Two-Year,118.1,Active
CUST_007369,Netherlands,SMB,2024-06-29,Annual,396.92,Active
CUST_007370,Netherlands,Consumer,2021-02-02,Two-Year,209.38,Active
CUST_007371,Spain,Consumer,2021-11-13,Annual,411.54,Churned
CUST_007372,Italy,Consumer,2024-06-12,Monthly,316.21,Active
CUST_007373,Germany,SMB,2022-05-13,Annual,345.91,Active
CUST_007374,Italy,Consumer,2024-09-30,Annual,193.81,Active
CUST_007375,Germany,Consumer,2022-04-24,Two-Year,362.33,Active
CUST_007376,Spain,SMB,2024-09-06,Monthly,291.53,Active
CUST_007377,Spain,Enterprise,2024-05-25,Monthly,316.91,Active
CUST_007378,Netherlands,SMB,2024-08-20,Annual,282.58,Churned
CUST_007379,Germany,SMB,2024-09-01,Two-Year,46.78,Active
CUST_007380,Germany,Consumer,2024-12-31,Annual,247.64,Active
CUST_007381,Germany,Enterprise,2022-11-03,Monthly,44.6,Active
CUST_007382,Germany,Consumer,2023-05-08,Two-Year,100.88,Churned
CUST_007383,Netherlands,Enterprise,2021-05-08,Annual,248.28,Active
CUST_007384,Spain,SMB,2022-09-27,Two-Year,214.96,Churned
CUST_007385,Spain,Consumer,2023-04-20,Annual,43.01,Active
CUST_007386,Italy,Consumer,2024-11-08,Monthly,85.87,Active
CUST_007387,Germany,SMB,2025-07-07,Two-Year,243.34,Active
CUST_007388,Spain,SMB,2024-05-01,Monthly,484.48,Active
CUST_007389,Spain,SMB,2021-08-22,Two-Year,253.47,Churned
CUST_007390,Spain,Enterprise,2022-01-01,Monthly,390.83,Active
CUST_007391,Spain,Consumer,2023-09-01,Annual,232.67,Active
CUST_007392,Spain,Consumer,2023-03-06,Monthly,112.03,Active
CUST_007393,Spain,Consumer,2025-08-27,Monthly,30.17,Churned
CUST_007394,France,Consumer,2021-11-29,Two-Year,200.24,Active
CUST_007395,Italy,Consumer,2023-11-09,Monthly,461.36,Active
CUST_007396,Italy,Enterprise,2024-11-23,Monthly,175.92,Active
CUST_007397,Germany,Consumer,2023-03-11,Two-Year,196.89,Active
CUST_007398,Germany,SMB,2022-03-28,Monthly,352.51,Churned
CUST_007399,Netherlands,SMB,2021-08-26,Annual,373.72,Active
CUST_007400,Italy,Consumer,2024-02-12,Two-Year,312.02,Active
CUST_007401,Germany,SMB,2024-02-27,Monthly,182.35,Active
CUST_007402,Spain,SMB,2024-09-04,Monthly,473.72,Active
CUST_007403,Germany,Consumer,2025-03-10,Annual,189.2,Active
CUST_007404,Germany,Consumer,2025-12-16,Annual,160.16,Active
CUST_007405,Germany,Consumer,2021-12-09,Monthly,424.72,Active
CUST_007406,Spain,SMB,2023-03-02,Annual,468.91,Active
CUST_007407,Netherlands,Consumer,2022-08-15,Monthly,479.15,Active
CUST_007408,France,Consumer,2025-05-13,Monthly,275.94,Churned
CUST_007409,France,Enterprise,2021-08-04,Monthly,437.36,Churned
CUST_007410,Spain,SMB,2024-04-28,Two-Year,108.18,Active
CUST_007411,Italy,SMB,2022-07-30,Monthly,446.72,Active
CUST_007412,France,Enterprise,2021-01-16,Monthly,383.93,Active
CUST_007413,Spain,Consumer,2023-12-28,Two-Year,211.61,Active
CUST_007414,France,Consumer,2022-12-16,Monthly,137.69,Active
CUST_007415,France,SMB,2024-06-15,Two-Year,384.63,Active
CUST_007416,Italy,Consumer,2022-12-21,Two-Year,226.68,Active
CUST_007417,Spain,Consumer,2021-12-14,Monthly,489.74,Active
CUST_007418,Italy,SMB,2021-08-07,Monthly,430.21,Churned
CUST_007419,Germany,Consumer,2021-11-27,Monthly,399.41,Active
CUST_007420,Spain,Consumer,2023-03-10,Monthly,180.22,Active
CUST_007421,Spain,Consumer,2022-05-06,Monthly,361.59,Active
CUST_007422,Spain,SMB,2021-08-01,Monthly,382.84,Active
CUST_007423,Spain,Consumer,2022-08-02,Monthly,216.54,Active
CUST_007424,Germany,Consumer,2025-03-06,Annual,65.4,Active
CUST_007425,France,Enterprise,2025-03-14,Monthly,372.94,Active
CUST_007426,Spain,Enterprise,2022-10-23,Monthly,161.34,Active
CUST_007427,Netherlands,Consumer,2023-08-11,Monthly,83.73,Churned
CUST_007428,Spain,Consumer,2021-12-01,Monthly,40.49,Active
CUST_007429,France,Consumer,2023-01-23,Annual,177.08,Active
CUST_007430,Netherlands,Consumer,2024-01-04,Annual,264.77,Active
CUST_007431,Italy,Consumer,2021-02-04,Monthly,38.43,Active
CUST_007432,France,Consumer,2025-04-15,Annual,290.43,Active
CUST_007433,France,Consumer,2025-07-10,Monthly,449.79,Active
CUST_007434,Spain,Consumer,2025-09-04,Two-Year,307.0,Active
CUST_007435,Spain,Consumer,2022-01-21,Monthly,271.8,Active
CUST_007436,Germany,SMB,2025-06-21,Annual,131.49,Active
CUST_007437,Spain,Consumer,2021-07-27,Monthly,230.84,Churned
CUST_007438,Germany,Consumer,2025-05-30,Monthly,308.27,Active
CUST_007439,Spain,Consumer,2021-09-05,Annual,435.25,Active
CUST_007440,Netherlands,Enterprise,2022-09-28,Monthly,443.28,Churned
CUST_007441,Italy,Consumer,2025-09-29,Annual,236.93,Active
CUST_007442,Italy,Consumer,2023-07-12,Annual,108.16,Active
CUST_007443,France,SMB,2022-01-31,Monthly,359.54,Active
CUST_007444,Spain,SMB,2022-11-10,Two-Year,476.27,Active
CUST_007445,Spain,SMB,2022-08-26,Monthly,479.79,Active
CUST_007446,France,Consumer,2025-08-12,Two-Year,497.91,Active
CUST_007447,France,Consumer,2023-01-23,Monthly,141.07,Active
CUST_007448,Germany,Consumer,2021-06-19,Monthly,421.72,Active
CUST_007449,Germany,Consumer,2021-10-30,Monthly,44.82,Active
CUST_007450,Germany,Consumer,2023-10-10,Annual,27.22,Churned
CUST_007451,Spain,Consumer,2021-01-25,Annual,343.41,Active
CUST_007452,Germany,Consumer,2022-03-27,Annual,77.54,Active
CUST_007453,Germany,Enterprise,2024-01-09,Monthly,206.41,Active
CUST_007454,France,Consumer,2025-04-02,Monthly,25.98,Churned
CUST_007455,Netherlands,Consumer,2021-06-26,Annual,61.66,Active
CUST_007456,Germany,Enterprise,2022-09-12,Two-Year,120.16,Active
CUST_007457,France,SMB,2022-12-15,Monthly,286.14,Active
CUST_007458,Italy,Consumer,2025-04-27,Annual,179.33,Active
CUST_007459,Spain,SMB,2024-12-07,Annual,290.65,Active
CUST_007460,France,Consumer,2025-08-22,Annual,331.51,Active
CUST_007461,Germany,SMB,2024-02-08,Annual,21.62,Active
CUST_007462,France,Consumer,2021-11-11,Monthly,426.9,Active
CUST_007463,Spain,Enterprise,2025-09-10,Monthly,47.72,Active
CUST_007464,Netherlands,Consumer,2024-10-09,Annual,439.07,Active
CUST_007465,Netherlands,SMB,2024-04-21,Two-Year,488.51,Churned
CUST_007466,Spain,Consumer,2022-10-02,Annual,453.69,Active
CUST_007467,Spain,Consumer,2024-12-23,Monthly,280.24,Churned
CUST_007468,Spain,Consumer,2023-01-07,Monthly,389.44,Active
CUST_007469,Italy,SMB,2022-08-15,Monthly,102.89,Active
CUST_007470,France,Consumer,2022-05-17,Annual,469.8,Active
CUST_007471,Spain,Enterprise,2024-04-20,Monthly,31.2,Active
CUST_007472,Italy,Consumer,2024-02-01,Monthly,284.71,Churned
CUST_007473,Germany,SMB,2022-02-19,Annual,241.37,Active
CUST_007474,Germany,SMB,2022-09-19,Monthly,402.51,Active
CUST_007475,Germany,Consumer,2022-02-19,Monthly,377.62,Active
CUST_007476,Germany,SMB,2024-09-14,Annual,178.49,Active
CUST_007477,Germany,SMB,2022-09-19,Monthly,98.49,Active
CUST_007478,Spain,SMB,2024-11-22,Monthly,401.25,Active
CUST_007479,Germany,Consumer,2022-02-28,Monthly,489.19,Active
CUST_007480,Netherlands,SMB,2022-12-23,Monthly,66.98,Active
CUST_007481,Germany,Consumer,2021-02-18,Two-Year,371.79,Active
CUST_007482,Netherlands,Consumer,2021-01-09,Annual,267.53,Churned
CUST_007483,France,Consumer,2021-02-22,Monthly,169.75,Active
CUST_007484,Italy,SMB,2021-05-01,Monthly,26.93,Active
CUST_007485,Spain,Enterprise,2025-08-22,Monthly,367.55,Active
CUST_007486,Italy,Consumer,2022-05-15,Two-Year,83.37,Active
CUST_007487,Spain,Consumer,2023-08-30,Annual,428.39,Active
CUST_007488,Spain,Consumer,2025-10-08,Annual,147.0,Active
CUST_007489,Spain,Consumer,2023-06-09,Monthly,304.33,Active
CUST_007490,Spain,SMB,2022-12-21,Two-Year,156.44,Active
CUST_007491,Netherlands,SMB,2024-08-24,Annual,357.08,Active
CUST_007492,Netherlands,SMB,2024-09-20,Monthly,76.23,Churned
CUST_007493,Italy,SMB,2021-07-04,Monthly,184.65,Active
CUST_007494,Spain,Consumer,2025-09-06,Monthly,264.3,Active
CUST_007495,Italy,Consumer,2021-08-13,Annual,301.02,Active
CUST_007496,France,Consumer,2022-09-16,Monthly,298.2,Churned
CUST_007497,Germany,Enterprise,2025-10-07,Monthly,58.11,Active
CUST_007498,Germany,SMB,2023-10-22,Annual,36.21,Active
CUST_007499,France,Consumer,2023-11-04,Annual,133.85,Active
CUST_007500,Spain,Consumer,2025-04-06,Monthly,38.1,Active
CUST_007501,Germany,Consumer,2023-03-31,Monthly,125.89,Active
CUST_007502,France,Enterprise,2024-01-28,Monthly,48.44,Active
CUST_007503,Spain,Consumer,2023-09-24,Monthly,273.13,Churned
CUST_007504,Germany,Consumer,2021-07-24,Annual,70.18,Active
CUST_007505,Germany,Consumer,2022-07-10,Annual,219.32,Churned
CUST_007506,France,SMB,2024-11-06,Two-Year,389.39,Active
CUST_007507,Netherlands,SMB,2022-08-24,Annual,390.75,Active
CUST_007508,Italy,Consumer,2025-07-09,Annual,289.85,Churned
CUST_007509,France,SMB,2025-10-18,Monthly,34.77,Active
CUST_007510,France,Consumer,2024-11-04,Monthly,277.61,Active
CUST_007511,France,SMB,2021-01-02,Two-Year,141.28,Active
CUST_007512,Germany,Consumer,2024-10-06,Annual,292.84,Active
CUST_007513,Spain,Consumer,2025-11-27,Two-Year,456.04,Active
CUST_007514,France,Consumer,2024-10-11,Annual,307.46,Churned
CUST_007515,France,SMB,2024-03-10,Monthly,471.48,Churned
CUST_007516,Germany,Consumer,2024-01-24,Monthly,120.13,Churned
CUST_007517,Italy,Consumer,2023-06-24,Monthly,148.79,Active
CUST_007518,France,Consumer,2022-03-29,Annual,91.4,Active
CUST_007519,Germany,Consumer,2023-05-23,Two-Year,57.6,Active
CUST_007520,Spain,SMB,2025-07-22,Annual,25.04,Active
CUST_007521,Spain,Consumer,2021-06-06,Annual,465.41,Active
CUST_007522,Germany,Consumer,2021-08-24,Monthly,236.83,Active
CUST_007523,Germany,SMB,2025-05-17,Monthly,470.65,Active
CUST_007524,Spain,Consumer,2025-02-19,Monthly,434.72,Active
CUST_007525,Spain,Enterprise,2023-07-22,Two-Year,377.08,Active
CUST_007526,Spain,Consumer,2022-10-19,Annual,460.57,Active
CUST_007527,Italy,Enterprise,2021-07-22,Annual,146.72,Churned
CUST_007528,Italy,Enterprise,2024-05-15,Two-Year,431.06,Active
CUST_007529,Germany,Consumer,2023-09-12,Monthly,346.39,Active
CUST_007530,Spain,Consumer,2025-01-10,Two-Year,307.78,Active
CUST_007531,Spain,SMB,2022-10-25,Annual,316.96,Active
CUST_007532,Spain,SMB,2024-12-29,Monthly,454.96,Active
CUST_007533,Germany,Consumer,2025-10-10,Annual,465.88,Active
CUST_007534,Spain,Consumer,2021-10-22,Monthly,104.94,Active
CUST_007535,Germany,Consumer,2024-10-28,Annual,58.77,Active
CUST_007536,Netherlands,SMB,2024-01-21,Monthly,150.87,Active
CUST_007537,Germany,SMB,2023-01-15,Monthly,408.89,Churned
CUST_007538,Italy,Consumer,2022-01-27,Annual,66.59,Active
CUST_007539,Spain,Consumer,2021-10-10,Monthly,337.65,Active
CUST_007540,Spain,SMB,2021-07-24,Monthly,211.62,Active
CUST_007541,Netherlands,Enterprise,2022-05-01,Annual,457.92,Active
CUST_007542,Germany,Consumer,2023-07-27,Monthly,413.61,Active
CUST_007543,France,Consumer,2023-09-10,Annual,263.74,Active
CUST_007544,Netherlands,Consumer,2025-12-09,Annual,202.72,Active
CUST_007545,France,SMB,2024-09-15,Monthly,420.61,Active
CUST_007546,Germany,Consumer,2025-11-28,Two-Year,137.29,Churned
CUST_007547,Germany,Consumer,2024-10-08,Monthly,280.81,Active
