transaction_id,customer_id,transaction_date,product,channel,amount,payment_status
TXN_00199186,CUST_008780,2025-06-29,Cloud,Direct Debit,130.22,Successful
TXN_00199187,CUST_002707,2025-08-11,Broadband,Direct Debit,60.75,Successful
TXN_00199188,CUST_001689,2025-11-22,Mobile,Bank Transfer,53.18,Successful
TXN_00199189,CUST_009977,2025-04-02,Mobile,Bank Transfer,43.9,Successful
TXN_00199190,CUST_005282,2025-04-14,Security,Direct Debit,76.85,Successful
TXN_00199191,CUST_006894,2025-01-17,Mobile,Direct Debit,137.2,Successful
TXN_00199192,CUST_004739,2025-11-03,Mobile,Online,42.32,Successful
TXN_00199193,CUST_002592,2025-07-17,Cloud,Online,62.14,Successful
TXN_00199194,CUST_002166,2025-12-26,Mobile,Direct Debit,78.46,Successful
TXN_00199195,CUST_007870,2025-04-02,IoT,Direct Debit,43.3,Successful
TXN_00199196,CUST_002398,2025-08-25,Broadband,Direct Debit,67.29,Failed
TXN_00199197,CUST_006976,2025-11-26,IoT,Direct Debit,120.73,Successful
TXN_00199198,CUST_009891,2025-08-08,Mobile,Partner,64.01,Successful
TXN_00199199,CUST_001874,2025-06-17,Security,Direct Debit,60.72,Successful
TXN_00199200,CUST_008212,2025-02-09,Cloud,Direct Debit,75.46,Successful
TXN_00199201,CUST_001086,2025-11-17,Security,Partner,62.72,Successful
TXN_00199202,CUST_003921,2025-06-15,IoT,Online,138.01,Successful
TXN_00199203,CUST_000028,2025-08-24,Mobile,Direct Debit,30.5,Successful
TXN_00199204,CUST_002044,2025-10-03,Broadband,Partner,83.88,Successful
TXN_00199205,CUST_006563,2025-06-24,Broadband,Bank Transfer,99.08,Successful
TXN_00199206,CUST_003399,2025-02-02,Mobile,Online,32.88,Successful
TXN_00199207,CUST_008923,2025-07-25,Mobile,Online,70.16,Successful
TXN_00199208,CUST_003215,2025-07-28,Mobile,Direct Debit,174.94,Successful
TXN_00199209,CUST_005626,2025-04-25,Security,Bank Transfer,30.95,Successful
TXN_00199210,CUST_008505,2025-03-08,Broadband,Direct Debit,31.81,Successful
TXN_00199211,CUST_008439,2025-11-18,Broadband,Partner,186.1,Successful
TXN_00199212,CUST_003205,2025-09-11,Mobile,Direct Debit,91.01,Successful
TXN_00199213,CUST_009560,2025-04-23,Security,Online,192.86,Successful
TXN_00199214,CUST_005907,2025-02-22,IoT,Partner,85.65,Successful
TXN_00199215,CUST_004538,2025-04-30,Cloud,Direct Debit,96.53,Successful
TXN_00199216,CUST_008922,2025-06-26,Cloud,Online,142.31,Successful
TXN_00199217,CUST_008410,2025-01-12,Mobile,Bank Transfer,218.64,Successful
TXN_00199218,CUST_006209,2025-11-12,IoT,Direct Debit,161.49,Successful
TXN_00199219,CUST_001120,2025-06-16,IoT,Direct Debit,393.64,Successful
TXN_00199220,CUST_009569,2025-05-09,Security,Direct Debit,90.22,Successful
TXN_00199221,CUST_004186,2025-07-17,Security,Bank Transfer,54.18,Refunded
TXN_00199222,CUST_000337,2025-05-18,Broadband,Online,25.43,Successful
TXN_00199223,CUST_005914,2025-12-22,Security,Direct Debit,135.15,Successful
TXN_00199224,CUST_009568,2025-05-22,Broadband,Bank Transfer,100.4,Successful
TXN_00199225,CUST_002927,2025-03-16,Mobile,Bank Transfer,32.9,Successful
TXN_00199226,CUST_009505,2025-12-26,Mobile,Online,50.47,Successful
TXN_00199227,CUST_002361,2025-05-13,Broadband,Online,18.56,Successful
TXN_00199228,CUST_005095,2025-09-19,Mobile,Bank Transfer,68.73,Successful
TXN_00199229,CUST_001276,2025-08-05,Mobile,Online,41.32,Successful
TXN_00199230,CUST_008741,2025-10-09,Broadband,Bank Transfer,82.78,Successful
TXN_00199231,CUST_004330,2025-11-07,Broadband,Bank Transfer,113.68,Successful
TXN_00199232,CUST_009293,2025-09-22,Broadband,Online,302.15,Successful
TXN_00199233,CUST_004044,2025-05-21,Broadband,Direct Debit,48.35,Successful
TXN_00199234,CUST_009285,2025-03-02,Mobile,Online,45.53,Successful
TXN_00199235,CUST_001164,2025-10-20,Cloud,Online,37.24,Refunded
TXN_00199236,CUST_006791,2025-03-28,Broadband,Online,79.05,Successful
TXN_00199237,CUST_002308,2025-07-15,Cloud,Direct Debit,51.15,Successful
TXN_00199238,CUST_009082,2025-09-25,Cloud,Partner,30.63,Successful
TXN_00199239,CUST_003782,2025-09-09,Cloud,Partner,86.02,Successful
TXN_00199240,CUST_001893,2025-07-17,Cloud,Direct Debit,76.4,Successful
TXN_00199241,CUST_008315,2025-01-25,Security,Direct Debit,131.31,Successful
TXN_00199242,CUST_005513,2025-07-09,Mobile,Partner,72.74,Successful
TXN_00199243,CUST_003960,2025-09-22,Mobile,Bank Transfer,70.14,Successful
TXN_00199244,CUST_009093,2025-03-12,Broadband,Direct Debit,40.57,Successful
TXN_00199245,CUST_008490,2025-09-11,Cloud,Bank Transfer,85.61,Successful
TXN_00199246,CUST_009996,2025-04-04,Mobile,Direct Debit,63.98,Successful
TXN_00199247,CUST_009489,2025-08-16,Mobile,Online,231.23,Successful
TXN_00199248,CUST_008654,2025-03-02,Cloud,Online,93.53,Successful
TXN_00199249,CUST_008748,2025-04-03,Mobile,Online,33.53,Successful
TXN_00199250,CUST_000370,2025-09-22,Cloud,Online,54.71,Successful
TXN_00199251,CUST_005652,2025-04-25,Broadband,Online,108.56,Successful
TXN_00199252,CUST_009994,2025-05-28,Mobile,Direct Debit,31.94,Successful
TXN_00199253,CUST_005384,2025-07-19,Broadband,Bank Transfer,56.6,Successful
TXN_00199254,CUST_007884,2025-11-15,Cloud,Online,16.19,Successful
TXN_00199255,CUST_006637,2025-12-15,Mobile,Direct Debit,109.11,Successful
TXN_00199256,CUST_009636,2025-10-01,Mobile,Bank Transfer,72.26,Successful
TXN_00199257,CUST_000281,2025-05-24,Mobile,Online,25.19,Successful
TXN_00199258,CUST_007216,2025-03-09,Cloud,Direct Debit,37.93,Successful
TXN_00199259,CUST_003450,2025-06-11,Broadband,Direct Debit,172.1,Failed
TXN_00199260,CUST_001276,2025-03-13,Broadband,Online,141.39,Successful
TXN_00199261,CUST_007209,2025-02-16,Broadband,Direct Debit,80.27,Successful
TXN_00199262,CUST_008207,2025-06-13,IoT,Direct Debit,24.98,Successful
TXN_00199263,CUST_003189,2025-09-10,Mobile,Bank Transfer,166.07,Successful
TXN_00199264,CUST_005148,2025-05-27,IoT,Online,162.52,Successful
TXN_00199265,CUST_004470,2025-10-19,Mobile,Direct Debit,100.53,Successful
TXN_00199266,CUST_003176,2025-04-08,Broadband,Direct Debit,73.22,Successful
TXN_00199267,CUST_004351,2025-07-26,Broadband,Online,36.85,Successful
TXN_00199268,CUST_000460,2025-07-27,Broadband,Online,8.67,Successful
TXN_00199269,CUST_009280,2025-05-28,Broadband,Online,53.17,Successful
TXN_00199270,CUST_001987,2025-06-24,Broadband,Partner,134.64,Successful
TXN_00199271,CUST_007090,2025-09-02,Mobile,Online,189.9,Successful
TXN_00199272,CUST_001725,2025-01-21,Mobile,Direct Debit,14.42,Successful
TXN_00199273,CUST_001106,2025-07-19,Security,Online,25.64,Successful
TXN_00199274,CUST_000125,2025-05-03,Mobile,Partner,151.25,Successful
TXN_00199275,CUST_006697,2025-09-27,Security,Bank Transfer,189.74,Successful
TXN_00199276,CUST_004909,2025-06-07,Broadband,Direct Debit,85.08,Successful
TXN_00199277,CUST_000994,2025-09-30,Security,Online,154.6,Successful
TXN_00199278,CUST_001907,2025-03-30,Security,Online,32.97,Successful
TXN_00199279,CUST_008656,2025-05-08,Broadband,Online,68.1,Successful
TXN_00199280,CUST_003494,2025-01-22,Broadband,Direct Debit,160.36,Successful
TXN_00199281,CUST_005834,2025-05-16,Mobile,Direct Debit,57.47,Failed
TXN_00199282,CUST_007344,2025-04-26,IoT,Online,97.13,Successful
TXN_00199283,CUST_006512,2025-09-28,Mobile,Direct Debit,30.95,Successful
TXN_00199284,CUST_001742,2025-01-13,Mobile,Bank Transfer,26.95,Successful
TXN_00199285,CUST_008718,2025-10-16,Broadband,Direct Debit,121.42,Failed
TXN_00199286,CUST_003017,2025-06-03,Broadband,Bank Transfer,50.85,Successful
TXN_00199287,CUST_009848,2025-06-18,Mobile,Online,59.13,Successful
TXN_00199288,CUST_003133,2025-11-14,Broadband,Online,18.76,Successful
TXN_00199289,CUST_007382,2025-11-18,Security,Online,61.03,Successful
TXN_00199290,CUST_006175,2025-05-08,Mobile,Direct Debit,91.24,Failed
TXN_00199291,CUST_005371,2025-03-09,Broadband,Online,63.75,Successful
TXN_00199292,CUST_009525,2025-02-06,Mobile,Online,42.63,Successful
TXN_00199293,CUST_000998,2025-08-12,Mobile,Online,60.78,Successful
TXN_00199294,CUST_008341,2025-03-27,Cloud,Partner,23.35,Successful
TXN_00199295,CUST_009953,2025-02-28,Security,Partner,30.31,Successful
TXN_00199296,CUST_001708,2025-11-19,Broadband,Direct Debit,83.72,Successful
TXN_00199297,CUST_005594,2025-10-01,Mobile,Online,47.01,Successful
TXN_00199298,CUST_005912,2025-05-07,IoT,Bank Transfer,34.64,Successful
TXN_00199299,CUST_005862,2025-01-24,Broadband,Partner,56.29,Successful
TXN_00199300,CUST_006701,2025-07-22,Broadband,Bank Transfer,88.2,Successful
TXN_00199301,CUST_007811,2025-02-26,Mobile,Online,29.79,Failed
TXN_00199302,CUST_002712,2025-10-09,Broadband,Online,86.55,Successful
TXN_00199303,CUST_007707,2025-11-28,Cloud,Direct Debit,215.88,Successful
TXN_00199304,CUST_000010,2025-03-19,Cloud,Direct Debit,72.35,Successful
TXN_00199305,CUST_005163,2025-04-26,Mobile,Direct Debit,19.7,Successful
TXN_00199306,CUST_005348,2025-09-06,Cloud,Online,80.73,Successful
TXN_00199307,CUST_007186,2025-09-30,Security,Direct Debit,29.02,Successful
TXN_00199308,CUST_008752,2025-12-09,Mobile,Direct Debit,127.43,Successful
TXN_00199309,CUST_000800,2025-05-24,Broadband,Direct Debit,16.94,Successful
TXN_00199310,CUST_000887,2025-06-13,Mobile,Bank Transfer,191.3,Successful
TXN_00199311,CUST_001384,2025-09-13,IoT,Online,59.27,Successful
TXN_00199312,CUST_003460,2025-11-09,Mobile,Bank Transfer,18.81,Successful
TXN_00199313,CUST_005367,2025-08-18,Broadband,Direct Debit,36.35,Successful
TXN_00199314,CUST_003376,2025-06-17,Broadband,Direct Debit,85.46,Failed
TXN_00199315,CUST_002737,2025-04-12,Security,Direct Debit,124.16,Successful
TXN_00199316,CUST_005783,2025-10-25,Broadband,Direct Debit,95.71,Successful
TXN_00199317,CUST_005051,2025-06-13,Mobile,Online,38.62,Successful
TXN_00199318,CUST_002637,2025-02-11,Security,Online,27.04,Failed
TXN_00199319,CUST_004664,2025-02-02,Cloud,Bank Transfer,23.25,Successful
TXN_00199320,CUST_007766,2025-08-29,Cloud,Bank Transfer,29.75,Successful
TXN_00199321,CUST_002631,2025-05-29,Cloud,Direct Debit,18.41,Successful
TXN_00199322,CUST_004439,2025-12-01,Mobile,Online,33.89,Successful
TXN_00199323,CUST_001900,2025-11-04,Mobile,Direct Debit,73.08,Successful
TXN_00199324,CUST_008141,2025-02-01,Cloud,Direct Debit,50.83,Successful
TXN_00199325,CUST_008715,2025-09-12,Security,Direct Debit,60.43,Successful
TXN_00199326,CUST_007175,2025-08-06,Mobile,Partner,91.4,Successful
TXN_00199327,CUST_001601,2025-12-21,Mobile,Partner,71.98,Successful
TXN_00199328,CUST_004880,2025-12-05,Cloud,Direct Debit,32.28,Successful
TXN_00199329,CUST_001918,2025-09-11,IoT,Bank Transfer,117.82,Successful
TXN_00199330,CUST_005587,2025-10-21,Broadband,Direct Debit,113.82,Successful
TXN_00199331,CUST_007757,2025-03-24,Mobile,Bank Transfer,15.13,Successful
TXN_00199332,CUST_005854,2025-10-17,Mobile,Partner,62.65,Successful
TXN_00199333,CUST_002081,2025-07-27,Security,Direct Debit,131.39,Successful
TXN_00199334,CUST_007184,2025-11-10,Mobile,Direct Debit,78.8,Successful
TXN_00199335,CUST_005544,2025-02-12,Mobile,Direct Debit,40.25,Successful
TXN_00199336,CUST_008901,2025-03-26,Cloud,Online,57.29,Successful
TXN_00199337,CUST_000159,2025-10-04,Security,Direct Debit,81.63,Successful
TXN_00199338,CUST_008589,2025-06-06,Cloud,Online,24.03,Successful
TXN_00199339,CUST_000299,2025-07-04,Cloud,Direct Debit,79.51,Successful
TXN_00199340,CUST_007583,2025-01-01,Cloud,Bank Transfer,80.04,Successful
TXN_00199341,CUST_005617,2025-03-26,Broadband,Direct Debit,36.18,Successful
TXN_00199342,CUST_003853,2025-09-05,Cloud,Online,192.38,Successful
TXN_00199343,CUST_005999,2025-05-06,Mobile,Bank Transfer,45.98,Successful
TXN_00199344,CUST_008093,2025-08-15,Mobile,Direct Debit,36.71,Successful
TXN_00199345,CUST_002789,2025-04-06,Security,Direct Debit,49.37,Refunded
TXN_00199346,CUST_009736,2025-10-22,Cloud,Direct Debit,69.5,Successful
TXN_00199347,CUST_007222,2025-09-15,Broadband,Bank Transfer,101.21,Successful
TXN_00199348,CUST_003233,2025-11-15,Mobile,Online,101.0,Successful
TXN_00199349,CUST_008387,2025-11-03,IoT,Partner,49.84,Successful
TXN_00199350,CUST_006577,2025-06-16,Mobile,Direct Debit,38.67,Successful
TXN_00199351,CUST_008998,2025-03-25,Mobile,Online,48.28,Successful
TXN_00199352,CUST_007499,2025-09-22,Cloud,Direct Debit,83.69,Successful
TXN_00199353,CUST_007269,2025-10-11,Broadband,Direct Debit,68.09,Successful
TXN_00199354,CUST_007743,2025-01-16,Cloud,Partner,48.3,Successful
TXN_00199355,CUST_009458,2025-01-21,Broadband,Direct Debit,35.26,Successful
TXN_00199356,CUST_006530,2025-06-25,Broadband,Partner,68.51,Successful
TXN_00199357,CUST_009846,2025-01-02,Mobile,Partner,79.24,Successful
TXN_00199358,CUST_003911,2025-06-14,Cloud,Direct Debit,13.78,Successful
TXN_00199359,CUST_003806,2025-10-31,Broadband,Online,99.06,Successful
TXN_00199360,CUST_006248,2025-03-16,Broadband,Online,9.02,Refunded
TXN_00199361,CUST_000728,2025-04-30,Broadband,Direct Debit,75.25,Successful
TXN_00199362,CUST_003617,2025-02-28,Broadband,Direct Debit,145.68,Successful
TXN_00199363,CUST_009714,2025-09-17,Broadband,Bank Transfer,71.38,Successful
TXN_00199364,CUST_009329,2025-12-13,Broadband,Bank Transfer,73.92,Successful
TXN_00199365,CUST_004859,2025-05-08,IoT,Online,148.65,Successful
TXN_00199366,CUST_008304,2025-10-22,Broadband,Bank Transfer,134.36,Successful
TXN_00199367,CUST_009200,2025-01-21,Cloud,Direct Debit,30.87,Successful
TXN_00199368,CUST_000111,2025-11-16,Cloud,Direct Debit,201.79,Successful
TXN_00199369,CUST_000525,2025-06-19,Mobile,Online,48.47,Successful
TXN_00199370,CUST_003736,2025-10-05,Cloud,Direct Debit,117.34,Successful
TXN_00199371,CUST_004003,2025-02-09,Mobile,Partner,22.81,Successful
TXN_00199372,CUST_005055,2025-06-02,Broadband,Direct Debit,12.87,Successful
TXN_00199373,CUST_003246,2025-11-20,Cloud,Partner,79.34,Successful
TXN_00199374,CUST_007370,2025-02-04,Broadband,Direct Debit,31.75,Successful
TXN_00199375,CUST_004303,2025-01-10,Cloud,Partner,39.92,Successful
TXN_00199376,CUST_006077,2025-01-01,Security,Direct Debit,51.36,Successful
TXN_00199377,CUST_008540,2025-09-11,Broadband,Partner,142.31,Successful
TXN_00199378,CUST_009284,2025-12-08,Broadband,Online,50.19,Successful
TXN_00199379,CUST_006150,2025-10-14,Broadband,Online,69.54,Successful
TXN_00199380,CUST_007474,2025-02-02,IoT,Direct Debit,36.68,Successful
TXN_00199381,CUST_007757,2025-06-24,Mobile,Bank Transfer,125.19,Successful
TXN_00199382,CUST_006418,2025-04-02,Broadband,Bank Transfer,46.97,Successful
TXN_00199383,CUST_007744,2025-12-11,Broadband,Partner,83.44,Successful
TXN_00199384,CUST_006881,2025-07-06,Cloud,Direct Debit,60.71,Successful
TXN_00199385,CUST_006385,2025-11-25,Broadband,Online,30.36,Successful
TXN_00199386,CUST_009093,2025-05-26,Security,Online,56.98,Successful
TXN_00199387,CUST_000954,2025-05-10,Cloud,Online,14.39,Successful
TXN_00199388,CUST_005060,2025-05-23,Broadband,Online,62.52,Successful
TXN_00199389,CUST_005669,2025-02-10,Mobile,Direct Debit,48.07,Successful
TXN_00199390,CUST_005415,2025-11-28,Cloud,Online,60.3,Successful
TXN_00199391,CUST_002251,2025-03-15,Security,Online,67.87,Successful
TXN_00199392,CUST_008045,2025-06-17,Security,Online,129.17,Successful
TXN_00199393,CUST_000259,2025-09-16,Broadband,Partner,96.96,Successful
TXN_00199394,CUST_002372,2025-04-03,Security,Online,70.44,Successful
TXN_00199395,CUST_003097,2025-02-09,Cloud,Online,76.6,Successful
TXN_00199396,CUST_004915,2025-05-30,Security,Bank Transfer,82.14,Successful
TXN_00199397,CUST_005909,2025-01-02,Mobile,Online,85.9,Successful
TXN_00199398,CUST_007801,2025-02-03,Broadband,Online,207.02,Successful
TXN_00199399,CUST_007131,2025-04-04,Broadband,Direct Debit,49.28,Failed
TXN_00199400,CUST_007431,2025-03-29,Mobile,Partner,59.55,Successful
TXN_00199401,CUST_008282,2025-04-26,Broadband,Direct Debit,52.26,Successful
TXN_00199402,CUST_009271,2025-03-08,Mobile,Online,43.37,Successful
TXN_00199403,CUST_006815,2025-08-02,Broadband,Online,65.95,Successful
TXN_00199404,CUST_008191,2025-08-13,Security,Bank Transfer,77.16,Successful
TXN_00199405,CUST_009993,2025-09-05,Cloud,Partner,67.66,Successful
TXN_00199406,CUST_001702,2025-09-02,Security,Direct Debit,18.47,Successful
TXN_00199407,CUST_008768,2025-02-25,IoT,Bank Transfer,138.81,Successful
TXN_00199408,CUST_008855,2025-05-31,Cloud,Direct Debit,101.64,Successful
TXN_00199409,CUST_006090,2025-11-25,IoT,Online,57.41,Successful
TXN_00199410,CUST_006858,2025-07-18,Broadband,Direct Debit,50.71,Successful
TXN_00199411,CUST_007946,2025-07-10,Mobile,Online,53.86,Successful
TXN_00199412,CUST_001718,2025-07-12,Cloud,Online,65.8,Successful
TXN_00199413,CUST_002708,2025-10-22,Broadband,Online,105.24,Successful
TXN_00199414,CUST_003405,2025-03-06,Mobile,Bank Transfer,8.45,Successful
TXN_00199415,CUST_007388,2025-09-01,Mobile,Direct Debit,29.62,Refunded
TXN_00199416,CUST_001217,2025-06-30,Mobile,Bank Transfer,44.96,Successful
TXN_00199417,CUST_005021,2025-07-19,Broadband,Bank Transfer,70.9,Successful
TXN_00199418,CUST_009531,2025-12-31,Mobile,Direct Debit,85.0,Successful
TXN_00199419,CUST_005142,2025-03-19,Cloud,Direct Debit,74.8,Refunded
TXN_00199420,CUST_005049,2025-04-05,Mobile,Direct Debit,87.25,Successful
TXN_00199421,CUST_007415,2025-07-16,Broadband,Direct Debit,35.93,Successful
TXN_00199422,CUST_005396,2025-12-25,Mobile,Direct Debit,213.3,Successful
TXN_00199423,CUST_003562,2025-04-11,Broadband,Direct Debit,108.69,Successful
TXN_00199424,CUST_001221,2025-03-18,Mobile,Direct Debit,21.96,Successful
TXN_00199425,CUST_002221,2025-12-22,Mobile,Direct Debit,47.17,Successful
TXN_00199426,CUST_004618,2025-02-26,Broadband,Online,172.29,Successful
TXN_00199427,CUST_008759,2025-03-18,Cloud,Online,155.29,Successful
TXN_00199428,CUST_008647,2025-01-25,Broadband,Bank Transfer,43.51,Successful
TXN_00199429,CUST_000640,2025-10-11,Cloud,Partner,171.36,Successful
TXN_00199430,CUST_008184,2025-07-06,Broadband,Bank Transfer,372.1,Successful
TXN_00199431,CUST_000525,2025-11-29,Mobile,Partner,57.57,Successful
TXN_00199432,CUST_007875,2025-06-08,Mobile,Online,38.62,Successful
TXN_00199433,CUST_000540,2025-05-09,Mobile,Online,63.91,Successful
TXN_00199434,CUST_007129,2025-05-05,Mobile,Bank Transfer,43.15,Successful
TXN_00199435,CUST_001971,2025-08-04,Mobile,Bank Transfer,60.03,Successful
TXN_00199436,CUST_007910,2025-07-14,Cloud,Direct Debit,35.89,Successful
TXN_00199437,CUST_000201,2025-08-28,Mobile,Direct Debit,86.84,Successful
TXN_00199438,CUST_008371,2025-06-30,Mobile,Direct Debit,103.76,Successful
TXN_00199439,CUST_005799,2025-10-21,Mobile,Online,64.84,Successful
TXN_00199440,CUST_006560,2025-02-14,Mobile,Direct Debit,44.63,Successful
TXN_00199441,CUST_005880,2025-06-19,Mobile,Online,53.88,Successful
TXN_00199442,CUST_001474,2025-08-16,Mobile,Online,68.1,Successful
TXN_00199443,CUST_009230,2025-05-03,Security,Online,150.84,Successful
TXN_00199444,CUST_005406,2025-07-17,Mobile,Online,44.69,Successful
TXN_00199445,CUST_006674,2025-11-09,Mobile,Direct Debit,44.92,Successful
TXN_00199446,CUST_000516,2025-07-25,Broadband,Direct Debit,44.47,Successful
TXN_00199447,CUST_004183,2025-11-29,Cloud,Online,231.54,Successful
TXN_00199448,CUST_006661,2025-09-26,Mobile,Direct Debit,38.26,Successful
TXN_00199449,CUST_005645,2025-12-12,Mobile,Online,146.54,Successful
TXN_00199450,CUST_009192,2025-11-15,Mobile,Direct Debit,134.31,Successful
TXN_00199451,CUST_000341,2025-12-09,Cloud,Online,105.09,Successful
TXN_00199452,CUST_005092,2025-01-04,Mobile,Online,43.95,Successful
TXN_00199453,CUST_007587,2025-06-07,Mobile,Direct Debit,27.37,Successful
TXN_00199454,CUST_003111,2025-03-01,Broadband,Partner,146.59,Successful
TXN_00199455,CUST_006322,2025-11-03,Mobile,Direct Debit,45.44,Successful
TXN_00199456,CUST_004178,2025-09-21,Broadband,Online,38.22,Successful
TXN_00199457,CUST_007906,2025-07-27,Mobile,Bank Transfer,48.61,Successful
TXN_00199458,CUST_008005,2025-01-18,Broadband,Direct Debit,19.67,Successful
TXN_00199459,CUST_000141,2025-08-13,Cloud,Online,100.18,Successful
TXN_00199460,CUST_005321,2025-04-27,Broadband,Bank Transfer,54.14,Successful
TXN_00199461,CUST_004961,2025-01-16,Mobile,Bank Transfer,21.46,Successful
TXN_00199462,CUST_008724,2025-04-30,Mobile,Direct Debit,151.85,Successful
TXN_00199463,CUST_004997,2025-08-02,Mobile,Online,34.53,Successful
TXN_00199464,CUST_007559,2025-02-22,Security,Bank Transfer,79.93,Successful
TXN_00199465,CUST_005798,2025-08-16,Broadband,Partner,16.45,Successful
TXN_00199466,CUST_003688,2025-02-16,Security,Online,65.11,Successful
TXN_00199467,CUST_000314,2025-07-26,Broadband,Online,58.94,Successful
TXN_00199468,CUST_006561,2025-10-10,Mobile,Online,126.09,Successful
TXN_00199469,CUST_003543,2025-05-08,Mobile,Online,135.78,Successful
TXN_00199470,CUST_002440,2025-03-09,Cloud,Online,23.65,Successful
TXN_00199471,CUST_007115,2025-08-19,Security,Online,35.06,Successful
TXN_00199472,CUST_002022,2025-05-03,Mobile,Direct Debit,8.36,Successful
TXN_00199473,CUST_008484,2025-09-29,Mobile,Direct Debit,34.19,Successful
TXN_00199474,CUST_000710,2025-12-01,Cloud,Direct Debit,59.58,Successful
TXN_00199475,CUST_009425,2025-04-09,Mobile,Direct Debit,157.8,Successful
TXN_00199476,CUST_002425,2025-05-11,Security,Online,77.26,Successful
TXN_00199477,CUST_007285,2025-02-05,IoT,Online,38.94,Successful
TXN_00199478,CUST_007965,2025-09-16,Mobile,Online,108.65,Successful
TXN_00199479,CUST_009449,2025-09-27,Broadband,Direct Debit,33.06,Successful
TXN_00199480,CUST_000886,2025-03-12,Mobile,Online,14.05,Successful
TXN_00199481,CUST_007157,2025-01-12,Broadband,Online,64.57,Successful
TXN_00199482,CUST_006557,2025-07-31,Mobile,Online,60.09,Failed
TXN_00199483,CUST_007171,2025-04-16,Cloud,Bank Transfer,91.25,Successful
TXN_00199484,CUST_003611,2025-09-11,Cloud,Online,19.25,Successful
TXN_00199485,CUST_009680,2025-11-24,Mobile,Direct Debit,164.34,Successful
TXN_00199486,CUST_009849,2025-02-14,Broadband,Direct Debit,46.03,Successful
TXN_00199487,CUST_003086,2025-01-18,Mobile,Online,38.31,Successful
TXN_00199488,CUST_005954,2025-08-08,Security,Direct Debit,91.8,Successful
TXN_00199489,CUST_003851,2025-06-21,Broadband,Bank Transfer,54.83,Successful
TXN_00199490,CUST_007887,2025-03-08,Mobile,Online,17.24,Successful
TXN_00199491,CUST_007377,2025-09-08,Mobile,Partner,290.1,Successful
TXN_00199492,CUST_007933,2025-07-19,Mobile,Bank Transfer,31.79,Successful
TXN_00199493,CUST_004969,2025-05-09,Mobile,Direct Debit,49.19,Successful
TXN_00199494,CUST_004446,2025-05-24,Broadband,Bank Transfer,53.83,Successful
TXN_00199495,CUST_002155,2025-04-18,Broadband,Bank Transfer,43.68,Successful
TXN_00199496,CUST_000721,2025-05-19,Broadband,Direct Debit,36.38,Successful
TXN_00199497,CUST_004164,2025-11-23,Cloud,Direct Debit,28.97,Failed
TXN_00199498,CUST_001208,2025-06-17,Broadband,Direct Debit,32.07,Successful
TXN_00199499,CUST_002295,2025-04-01,Cloud,Online,63.44,Successful
TXN_00199500,CUST_004328,2025-01-11,Mobile,Online,155.88,Successful
TXN_00199501,CUST_009763,2025-02-27,IoT,Direct Debit,31.24,Successful
TXN_00199502,CUST_006457,2025-11-29,Broadband,Direct Debit,62.15,Failed
TXN_00199503,CUST_009762,2025-10-30,Mobile,Bank Transfer,153.78,Successful
TXN_00199504,CUST_005377,2025-11-06,Mobile,Bank Transfer,20.53,Successful
TXN_00199505,CUST_008850,2025-05-09,Security,Online,22.38,Successful
TXN_00199506,CUST_007660,2025-12-28,Broadband,Bank Transfer,11.43,Successful
TXN_00199507,CUST_004331,2025-12-07,Mobile,Online,74.86,Successful
TXN_00199508,CUST_008912,2025-11-08,Security,Direct Debit,28.28,Successful
TXN_00199509,CUST_005599,2025-08-28,Broadband,Direct Debit,39.18,Successful
TXN_00199510,CUST_002216,2025-11-10,Broadband,Direct Debit,48.07,Successful
TXN_00199511,CUST_007683,2025-07-15,Broadband,Online,98.71,Successful
TXN_00199512,CUST_003584,2025-12-24,Broadband,Partner,43.41,Successful
TXN_00199513,CUST_000221,2025-06-30,Broadband,Partner,37.81,Successful
TXN_00199514,CUST_003020,2025-09-17,IoT,Online,25.22,Successful
TXN_00199515,CUST_004931,2025-07-23,Security,Direct Debit,136.79,Successful
TXN_00199516,CUST_001687,2025-10-27,Cloud,Direct Debit,33.39,Successful
TXN_00199517,CUST_004440,2025-12-29,Broadband,Partner,28.26,Successful
TXN_00199518,CUST_005539,2025-05-16,Mobile,Direct Debit,110.68,Successful
TXN_00199519,CUST_000972,2025-04-25,Mobile,Bank Transfer,91.25,Successful
TXN_00199520,CUST_001425,2025-08-27,Broadband,Direct Debit,147.15,Failed
TXN_00199521,CUST_008223,2025-08-26,Broadband,Bank Transfer,55.22,Successful
TXN_00199522,CUST_000417,2025-02-23,Broadband,Direct Debit,187.76,Successful
TXN_00199523,CUST_004463,2025-03-29,Cloud,Bank Transfer,94.2,Successful
TXN_00199524,CUST_000652,2025-02-20,Mobile,Online,67.29,Successful
TXN_00199525,CUST_009425,2025-09-26,Mobile,Direct Debit,57.27,Successful
TXN_00199526,CUST_007527,2025-10-30,Security,Direct Debit,80.6,Successful
TXN_00199527,CUST_002112,2025-10-21,Mobile,Direct Debit,87.34,Successful
TXN_00199528,CUST_005759,2025-07-03,Broadband,Direct Debit,30.9,Refunded
TXN_00199529,CUST_004851,2025-09-29,IoT,Direct Debit,61.53,Successful
TXN_00199530,CUST_009485,2025-04-05,Cloud,Online,130.62,Successful
TXN_00199531,CUST_009206,2025-06-12,Broadband,Online,77.43,Successful
TXN_00199532,CUST_009246,2025-06-11,Broadband,Online,33.36,Successful
